,HCHO reading,Location,Current Date
417,0.000137693889204,Colombo Proper,2020-02-22
418,0.000269251566778,Colombo Proper,2020-02-23
419,0.000223191232682,Colombo Proper,2020-02-24
420,0.0002569998392544,Colombo Proper,2020-02-25
422,0.0003476997340625,Colombo Proper,2020-02-27
423,0.000211519513137,Colombo Proper,2020-02-28
424,0.0003134785123514,Colombo Proper,2020-02-29
425,0.0002889810381423,Colombo Proper,2020-03-01
426,0.0002060890148762,Colombo Proper,2020-03-02
427,0.0002824761524587,Colombo Proper,2020-03-03
428,0.0001900671849609,Colombo Proper,2020-03-04
429,0.0001900671849609,Colombo Proper,2020-03-05
430,0.0002108390146402,Colombo Proper,2020-03-06
431,0.0002018515323925,Colombo Proper,2020-03-07
432,0.0002378402403791,Colombo Proper,2020-03-08
433,0.0003327486847198,Colombo Proper,2020-03-09
434,0.0003499292466113,Colombo Proper,2020-03-10
435,0.0003147830822962,Colombo Proper,2020-03-11
436,0.0002215638802353,Colombo Proper,2020-03-12
438,0.0003071506905542,Colombo Proper,2020-03-14
439,0.0002086684833428,Colombo Proper,2020-03-15
440,0.0002902936678157,Colombo Proper,2020-03-16
441,0.0003156514615008,Colombo Proper,2020-03-17
442,0.0001596298709252,Colombo Proper,2020-03-18
443,0.0001596298709252,Colombo Proper,2020-03-19
444,0.0001596298709252,Colombo Proper,2020-03-20
445,0.0001596298709252,Colombo Proper,2020-03-21
446,0.0002507782280502,Colombo Proper,2020-03-22
447,0.0003755877640102,Colombo Proper,2020-03-23
448,0.0002191446162801,Colombo Proper,2020-03-24
449,0.0001738920288399,Colombo Proper,2020-03-25
451,0.0002081620022439,Colombo Proper,2020-03-27
452,0.0003352802693489,Colombo Proper,2020-03-28
453,0.0001863390892109,Colombo Proper,2020-03-29
454,0.0002342340060185,Colombo Proper,2020-03-30
455,0.0001685367646813,Colombo Proper,2020-03-31
456,0.0001582845579832,Colombo Proper,2020-04-01
457,0.0002478837732618,Colombo Proper,2020-04-02
458,0.0002588460179914,Colombo Proper,2020-04-03
459,0.0001713114595895,Colombo Proper,2020-04-04
460,0.0002127745101051,Colombo Proper,2020-04-05
461,0.0002127745101051,Colombo Proper,2020-04-06
462,9.38554371256366e-05,Colombo Proper,2020-04-07
463,0.0001365360921676,Colombo Proper,2020-04-08
464,0.0001492311110197,Colombo Proper,2020-04-09
465,0.0001058124670207,Colombo Proper,2020-04-10
466,0.0001740889785322,Colombo Proper,2020-04-11
467,0.0001601075035254,Colombo Proper,2020-04-12
468,0.000180797177747,Colombo Proper,2020-04-13
469,0.0002226960722198,Colombo Proper,2020-04-14
470,4.693396476795897e-05,Colombo Proper,2020-04-15
471,0.0001989634346848,Colombo Proper,2020-04-16
472,0.000183928161466,Colombo Proper,2020-04-17
473,0.0002145379453068,Colombo Proper,2020-04-18
474,0.0001914146864312,Colombo Proper,2020-04-19
475,0.0002031757939126,Colombo Proper,2020-04-20
476,0.0001600981711373,Colombo Proper,2020-04-21
477,0.0001600981711373,Colombo Proper,2020-04-22
478,0.0001600981711373,Colombo Proper,2020-04-23
479,0.0001406910458095,Colombo Proper,2020-04-24
480,0.0001406910458095,Colombo Proper,2020-04-25
481,0.0001359427979954,Colombo Proper,2020-04-26
482,0.0001354434317104,Colombo Proper,2020-04-27
483,7.410965218508509e-05,Colombo Proper,2020-04-28
484,0.0001046117112512,Colombo Proper,2020-04-29
485,0.0001838830943896,Colombo Proper,2020-04-30
486,0.0001656320082705,Colombo Proper,2020-05-01
487,0.0002379170848126,Colombo Proper,2020-05-02
488,0.0001532576961496,Colombo Proper,2020-05-03
489,0.0002307680164753,Colombo Proper,2020-05-04
490,0.0001289697579581,Colombo Proper,2020-05-05
491,0.0001289697579581,Colombo Proper,2020-05-06
492,0.0001289697579581,Colombo Proper,2020-05-07
493,0.0001289697579581,Colombo Proper,2020-05-08
494,0.0001123520465512,Colombo Proper,2020-05-09
495,0.0002312783008953,Colombo Proper,2020-05-10
496,0.0002312783008953,Colombo Proper,2020-05-11
497,0.0002312783008953,Colombo Proper,2020-05-12
498,0.0001631825917376,Colombo Proper,2020-05-13
499,0.0001503001493125,Colombo Proper,2020-05-14
500,0.0003438599774495,Colombo Proper,2020-05-15
501,0.0003438599774495,Colombo Proper,2020-05-16
502,0.0003438599774495,Colombo Proper,2020-05-17
503,0.0003438599774495,Colombo Proper,2020-05-18
504,0.0001189361982722,Colombo Proper,2020-05-19
505,0.0001189361982722,Colombo Proper,2020-05-20
506,2.677951647760532e-05,Colombo Proper,2020-05-21
507,2.677951647760532e-05,Colombo Proper,2020-05-22
508,0.0001599202746551,Colombo Proper,2020-05-23
509,0.0001599202746551,Colombo Proper,2020-05-24
510,0.0001229970456021,Colombo Proper,2020-05-25
511,8.88699439362386e-05,Colombo Proper,2020-05-26
512,0.0001082561779196,Colombo Proper,2020-05-27
513,0.0001082561779196,Colombo Proper,2020-05-28
514,6.240960160428663e-05,Colombo Proper,2020-05-29
515,3.846044830897755e-05,Colombo Proper,2020-05-30
516,-2.987381835365395e-06,Colombo Proper,2020-05-31
517,0.000121141944122,Colombo Proper,2020-06-01
518,0.0001334314306849,Colombo Proper,2020-06-02
519,4.184015518299238e-05,Colombo Proper,2020-06-03
520,6.386906709541972e-05,Colombo Proper,2020-06-04
521,6.390508387308208e-05,Colombo Proper,2020-06-05
522,9.759900266702665e-05,Colombo Proper,2020-06-06
523,9.759900266702665e-05,Colombo Proper,2020-06-07
524,9.759900266702665e-05,Colombo Proper,2020-06-08
525,9.759900266702665e-05,Colombo Proper,2020-06-09
526,0.0001844867718274,Colombo Proper,2020-06-10
527,1.0387170742350296e-05,Colombo Proper,2020-06-11
528,0.0001262331509948,Colombo Proper,2020-06-12
529,0.0001262331509948,Colombo Proper,2020-06-13
530,0.0001954386378505,Colombo Proper,2020-06-14
531,-3.856742614450761e-06,Colombo Proper,2020-06-15
532,0.0001432230767169,Colombo Proper,2020-06-16
533,0.0001432230767169,Colombo Proper,2020-06-17
534,7.33823541965766e-05,Colombo Proper,2020-06-18
535,5.250919320498035e-05,Colombo Proper,2020-06-19
536,7.053601420995188e-05,Colombo Proper,2020-06-20
537,7.179510677216268e-05,Colombo Proper,2020-06-21
