,HCHO reading,Location,Current Date
3994,5.144756876329371e-05,Nuwara Eliya Proper,2019-12-09
3995,5.144756876329371e-05,Nuwara Eliya Proper,2019-12-10
3996,5.144756876329371e-05,Nuwara Eliya Proper,2019-12-11
3997,5.144756876329371e-05,Nuwara Eliya Proper,2019-12-12
3998,-2.2457160532429955e-05,Nuwara Eliya Proper,2019-12-13
3999,1.5113010024269242e-05,Nuwara Eliya Proper,2019-12-14
4000,-3.045346083610229e-07,Nuwara Eliya Proper,2019-12-15
4001,0.0002059300168184,Nuwara Eliya Proper,2019-12-16
4002,2.4497794584021904e-05,Nuwara Eliya Proper,2019-12-17
4003,2.4497794584021904e-05,Nuwara Eliya Proper,2019-12-18
4004,2.4497794584021904e-05,Nuwara Eliya Proper,2019-12-19
4005,2.4497794584021904e-05,Nuwara Eliya Proper,2019-12-20
4006,2.4497794584021904e-05,Nuwara Eliya Proper,2019-12-21
4007,2.4497794584021904e-05,Nuwara Eliya Proper,2019-12-22
4008,2.4497794584021904e-05,Nuwara Eliya Proper,2019-12-23
4009,5.2385187031481246e-06,Nuwara Eliya Proper,2019-12-24
4010,-4.433234016269177e-05,Nuwara Eliya Proper,2019-12-25
4011,8.490988554769745e-05,Nuwara Eliya Proper,2019-12-26
4012,5.037097735972281e-05,Nuwara Eliya Proper,2019-12-27
4013,5.037097735972281e-05,Nuwara Eliya Proper,2019-12-28
4014,0.0001936077267456,Nuwara Eliya Proper,2019-12-29
4015,2.837138933940408e-05,Nuwara Eliya Proper,2019-12-30
4016,1.8020774742708853e-05,Nuwara Eliya Proper,2019-12-31
4017,7.971946523881809e-05,Nuwara Eliya Proper,2020-01-01
4018,7.971946523881809e-05,Nuwara Eliya Proper,2020-01-02
4019,7.971946523881809e-05,Nuwara Eliya Proper,2020-01-03
4020,0.0002221059548901,Nuwara Eliya Proper,2020-01-04
4021,0.0001159583617149,Nuwara Eliya Proper,2020-01-05
4022,6.421119687120402e-05,Nuwara Eliya Proper,2020-01-06
4023,-4.044642075964703e-05,Nuwara Eliya Proper,2020-01-07
4024,0.0001254094677278,Nuwara Eliya Proper,2020-01-08
4025,9.527971988931567e-05,Nuwara Eliya Proper,2020-01-09
4026,5.424391430146463e-05,Nuwara Eliya Proper,2020-01-10
4027,4.828142649293358e-05,Nuwara Eliya Proper,2020-01-11
4028,3.1963263609213755e-06,Nuwara Eliya Proper,2020-01-12
4029,0.0001008577189011,Nuwara Eliya Proper,2020-01-13
4030,0.0001008577189011,Nuwara Eliya Proper,2020-01-14
4033,-3.831209441245208e-05,Nuwara Eliya Proper,2020-01-17
4034,-3.831209441245208e-05,Nuwara Eliya Proper,2020-01-18
4035,-3.831209441245208e-05,Nuwara Eliya Proper,2020-01-19
4036,0.0002333852549772,Nuwara Eliya Proper,2020-01-20
4037,5.044574209023267e-06,Nuwara Eliya Proper,2020-01-21
4038,-4.9902373575605445e-05,Nuwara Eliya Proper,2020-01-22
4039,-4.9902373575605445e-05,Nuwara Eliya Proper,2020-01-23
4040,-4.9902373575605445e-05,Nuwara Eliya Proper,2020-01-24
4041,0.0002514555784161,Nuwara Eliya Proper,2020-01-25
4042,0.0002514555784161,Nuwara Eliya Proper,2020-01-26
4043,1.5972322239645614e-05,Nuwara Eliya Proper,2020-01-27
4044,2.4162307975538745e-05,Nuwara Eliya Proper,2020-01-28
4045,8.765511960787914e-05,Nuwara Eliya Proper,2020-01-29
4046,0.0001547180170078,Nuwara Eliya Proper,2020-01-30
4047,0.0001338702093236,Nuwara Eliya Proper,2020-01-31
4048,-2.0094704597125424e-05,Nuwara Eliya Proper,2020-02-01
4049,2.5702771381475028e-05,Nuwara Eliya Proper,2020-02-02
4050,7.986340575507248e-05,Nuwara Eliya Proper,2020-02-03
4051,7.986340575507248e-05,Nuwara Eliya Proper,2020-02-04
4052,0.0001382175604029,Nuwara Eliya Proper,2020-02-05
4053,0.0001382175604029,Nuwara Eliya Proper,2020-02-06
4054,0.0001317641534045,Nuwara Eliya Proper,2020-02-07
4055,6.650182181808007e-05,Nuwara Eliya Proper,2020-02-08
4056,0.000197386685697,Nuwara Eliya Proper,2020-02-09
4057,7.765335944064576e-05,Nuwara Eliya Proper,2020-02-10
4058,0.0001410900828807,Nuwara Eliya Proper,2020-02-11
4059,6.299200630407998e-05,Nuwara Eliya Proper,2020-02-12
4060,6.299200630407998e-05,Nuwara Eliya Proper,2020-02-13
4061,6.299200630407998e-05,Nuwara Eliya Proper,2020-02-14
4062,6.299200630407998e-05,Nuwara Eliya Proper,2020-02-15
4063,0.0001506198266539,Nuwara Eliya Proper,2020-02-16
4065,0.0002179950063233,Nuwara Eliya Proper,2020-02-18
4066,0.0001680922979635,Nuwara Eliya Proper,2020-02-19
4067,0.0001587409695234,Nuwara Eliya Proper,2020-02-20
4068,2.790848919363411e-05,Nuwara Eliya Proper,2020-02-21
